sequence^non-specific sequence^length^description^weighted e value^score^e value
gi|211588786|emb|AM920436.1|-14^gi|211588786|emb|AM920436.1|^497^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^0.0518791^198.0^5.18791e-39
gi|158515756|gb|EU078169.1|-1^gi|158515756|gb|EU078169.1|^598^Penicillium chrysogenum C-4 methylsterol oxidase (erg25) mRNA, partial cds^0.0^1198.0^0.0
gi|211588786|emb|AM920436.1|-33^gi|211588786|emb|AM920436.1|^65^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^4.8632299999999995e+23^106.0^4.86323e-14
gi|211588786|emb|AM920436.1|-6^gi|211588786|emb|AM920436.1|^338^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^4.23973e-98^552.0^4.23973e-135
gi|124490747|gb|EF088655.1|-1^gi|124490747|gb|EF088655.1|^1166^Penicillium chrysogenum PcbC (pcbC) gene, partial cds; pcbC-pcbAB intergenic spacer, complete sequence; and PcbAB (pcbAB) gene, partial cds^0.0^2334.0^0.0
gi|83773738|dbj|AP007169.1|-1^gi|83773738|dbj|AP007169.1|^11266^Aspergillus oryzae RIB40 DNA, SC038^0.0^11516.0^0.0
gi|255956726|ref|XM_002569070.1|-2^gi|255956726|ref|XM_002569070.1|^273^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21410) mRNA, partial cds^8.754189999999999e-69^444.0^8.75419e-106
gi|83773738|dbj|AP007169.1|-18^gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^3.06903e+27^92.0^3.06903e-10
gi|302667379|ref|XM_003025230.1|-1^gi|302667379|ref|XM_003025230.1|^4576^Trichophyton verrucosum HKI 0517 hypothetical protein, mRNA^0.0^1408.0^0.0
gi|169173|gb|M31454.1|PECAAT-1^gi|169173|gb|M31454.1|PECAAT^2286^P.chrysogenum acyl-coenzyme A: 6-aminopenicillanic-acid-acyltransferase (aat) gene, partial cds^0.0^4554.0^0.0
gi|77377679|gb|DQ192518.1|-10^gi|77377679|gb|DQ192518.1|^98^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^13038300000.0^156.0^1.30383e-27
gi|211588786|emb|AM920436.1|-3^gi|211588786|emb|AM920436.1|^517^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^0.0^746.0^0.0
gi|317155915|ref|XM_001825395.2|-1^gi|317155915|ref|XM_001825395.2|^11266^Aspergillus oryzae RIB40 N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase, mRNA^0.0^11516.0^0.0
gi|255956728|ref|XM_002569071.1|-1^gi|255956728|ref|XM_002569071.1|^1880^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21420) mRNA, partial cds^0.0^3762.0^0.0
gi|211588786|emb|AM920436.1|-17^gi|211588786|emb|AM920436.1|^99^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^13038300000.0^156.0^1.30383e-27
gi|992085629|ref|XM_015553178.1|-2^gi|992085629|ref|XM_015553178.1|^156^Aspergillus nomius NRRL 13137 acyl-coenzyme A:Isopenicillin N acyltransferase PenDE mRNA^0.00010015^208.0^1.0015e-41
gi|255956702|ref|XM_002569058.1|-3^gi|255956702|ref|XM_002569058.1|^86^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21280) mRNA, partial cds^169594.0^174.0^1.69594e-32
gi|169181|gb|M15083.1|PECIPS-1^gi|169181|gb|M15083.1|PECIPS^995^P.chrysogenum IPS gene encoding isopenicillin N synthetase, partial cds^0.0^1982.0^0.0
gi|255956736|ref|XM_002569075.1|-2^gi|255956736|ref|XM_002569075.1|^338^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21460) mRNA, partial cds^4.23973e-98^552.0^4.23973e-135
gi|211588786|emb|AM920436.1|-43^gi|211588786|emb|AM920436.1|^75^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^1.0711999999999999e+28^90.0^1.0712e-09
gi|258563095|ref|XM_002582247.1|-2^gi|258563095|ref|XM_002582247.1|^212^Uncinocarpus reesii 1704 C-4 methylsterol oxidase, mRNA^1.06836e-29^300.0^1.06836e-66
gi|255956708|ref|XM_002569061.1|-2^gi|255956708|ref|XM_002569061.1|^204^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21310) mRNA, partial cds^6.303439999999999e-58^404.0^6.30344e-95
gi|255956740|ref|XM_002569077.1|-1^gi|255956740|ref|XM_002569077.1|^662^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21480) mRNA, partial cds^0.0^1326.0^0.0
gi|1015624003|gb|AH000059.3|-1^gi|1015624003|gb|AH000059.3|^8559^Aspergillus nidulans acv synthetase (acvA) gene, partial cds^0.0^4040.0^0.0
gi|77377679|gb|DQ192518.1|-12^gi|77377679|gb|DQ192518.1|^97^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^3498670000000000.0^136.0^3.49867e-22
gi|83773738|dbj|AP007169.1|-6^gi|83773738|dbj|AP007169.1|^62^Aspergillus oryzae RIB40 DNA, SC038^4.8632299999999995e+23^106.0^4.86323e-14
gi|211588786|emb|AM920436.1|-11^gi|211588786|emb|AM920436.1|^177^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^3.4924999999999995e-23^276.0^3.4925e-60
gi|83773738|dbj|AP007169.1|-5^gi|83773738|dbj|AP007169.1|^92^Aspergillus oryzae RIB40 DNA, SC038^4.8632299999999995e+23^106.0^4.86323e-14
gi|83773738|dbj|AP007169.1|-15^gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^3.06903e+27^92.0^3.06903e-10
gi|255956744|ref|XM_002569079.1|-1^gi|255956744|ref|XM_002569079.1|^1324^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21500) mRNA, partial cds^0.0^2650.0^0.0
gi|158515756|gb|EU078169.1|-2^gi|158515756|gb|EU078169.1|^240^Penicillium chrysogenum C-4 methylsterol oxidase (erg25) mRNA, partial cds^4.2434799999999996e-79^482.0^4.24348e-116
gi|211588786|emb|AM920436.1|-13^gi|211588786|emb|AM920436.1|^655^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^1.3908799999999998e-15^248.0^1.39088e-52
gi|169781971|ref|XM_001825397.1|-3^gi|169781971|ref|XM_001825397.1|^152^Aspergillus oryzae RIB40 acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase subunit, mRNA^48589.399999999994^176.0^4.85894e-33
gi|77377679|gb|DQ192518.1|-11^gi|77377679|gb|DQ192518.1|^99^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^13038300000.0^156.0^1.30383e-27
gi|83773738|dbj|AP007169.1|-10^gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^7.21768e+25^98.0^7.21768e-12
gi|255956734|ref|XM_002569074.1|-1^gi|255956734|ref|XM_002569074.1|^2351^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21450) mRNA, partial cds^0.0^4704.0^0.0
gi|148793075|gb|EF601124.1|-6^gi|148793075|gb|EF601124.1|^177^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^3.4924999999999995e-23^276.0^3.4925e-60
gi|302667379|ref|XM_003025230.1|-4^gi|302667379|ref|XM_003025230.1|^255^Trichophyton verrucosum HKI 0517 hypothetical protein, mRNA^82280900000000.0^142.0^8.22809e-24
gi|1026956856|ref|XM_016741790.1|-1^gi|1026956856|ref|XM_016741790.1|^559^Penicillium expansum Fatty acid hydroxylase mRNA^0.0^830.0^0.0
gi|211588786|emb|AM920436.1|-38^gi|211588786|emb|AM920436.1|^121^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^7.21768e+25^98.0^7.21768e-12
gi|211588786|emb|AM920436.1|-9^gi|211588786|emb|AM920436.1|^813^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^8.76966e-31^304.0^8.76966e-68
gi|255956702|ref|XM_002569058.1|-2^gi|255956702|ref|XM_002569058.1|^240^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21280) mRNA, partial cds^4.2434799999999996e-79^482.0^4.24348e-116
gi|211588786|emb|AM920436.1|-35^gi|211588786|emb|AM920436.1|^307^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.0679e+25^100.0^2.0679e-12
gi|211588786|emb|AM920436.1|-1^gi|211588786|emb|AM920436.1|^57481^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^0.0^114964.0^0.0
